"m","mname","bdate","sexo","f"
"http://dbpedia.org/resource/Oliver_Wallace","Oliver Wallace",1887-08-06,"male","http://dbpedia.org/resource/Nikki,_Wild_Dog_of_the_North"
"http://dbpedia.org/resource/Oliver_Wallace","Oliver Wallace","1887-8-6","male","http://dbpedia.org/resource/Nikki,_Wild_Dog_of_the_North"
"http://dbpedia.org/resource/Siegfried_Franz","Siegfried Franz",1913-08-14,"male","http://dbpedia.org/resource/The_Liar_(1961_film)"
"http://dbpedia.org/resource/Siegfried_Franz","Siegfried Franz","1913-8-14","male","http://dbpedia.org/resource/The_Liar_(1961_film)"
"http://dbpedia.org/resource/S._A._Rajkumar","S. A. Rajkumar",1964-08-23,"male","http://dbpedia.org/resource/Pelli_(film)"
"http://dbpedia.org/resource/S._A._Rajkumar","S. A. Rajkumar","1964-8-23","male","http://dbpedia.org/resource/Pelli_(film)"
"http://dbpedia.org/resource/Hikaru_Hayashi","Hikaru Hayashi",1931-10-22,"male","http://dbpedia.org/resource/Owl_(film)"
"http://dbpedia.org/resource/Laurent_Petitgand","Laurent Petitgand","1959-9-28","male","http://dbpedia.org/resource/Wings_of_Desire"
"http://dbpedia.org/resource/Danny_Elfman","Danny Elfman",1953-05-29,"male","http://dbpedia.org/resource/Anywhere_but_Here_(film)"
"http://dbpedia.org/resource/Danny_Elfman","Danny Elfman","1953-5-29","male","http://dbpedia.org/resource/Anywhere_but_Here_(film)"
"http://dbpedia.org/resource/Danny_Elfman","Danny Elfman",1953-05-29,"male","http://dbpedia.org/resource/Instinct_(film)"
"http://dbpedia.org/resource/Danny_Elfman","Danny Elfman","1953-5-29","male","http://dbpedia.org/resource/Instinct_(film)"
"http://dbpedia.org/resource/Ennio_Morricone","Ennio Morricone",1928-11-10,"male","http://dbpedia.org/resource/Salò,_or_the_120_Days_of_Sodom"
"http://dbpedia.org/resource/Ennio_Morricone","Ennio Morricone",1928-11-10,"male","http://dbpedia.org/resource/The_Thing_(1982_film)"
"http://dbpedia.org/resource/Ennio_Morricone","Ennio Morricone",1928-11-10,"male","http://dbpedia.org/resource/Once_Upon_a_Time_in_the_West"
"http://dbpedia.org/resource/George_Gershwin","George Gershwin",1898-09-26,"male","http://dbpedia.org/resource/A_Matter_of_Time_(film)"
"http://dbpedia.org/resource/George_Gershwin","George Gershwin","1898-9-26","male","http://dbpedia.org/resource/A_Matter_of_Time_(film)"
"http://dbpedia.org/resource/George_Harrison","George Harrison",1943-02-25,"male","http://dbpedia.org/resource/Let_It_Be_(1970_film)"
"http://dbpedia.org/resource/George_Harrison","George Harrison","1943-2-25","male","http://dbpedia.org/resource/Let_It_Be_(1970_film)"
"http://dbpedia.org/resource/Harry_Connick_Jr.","Harry Connick Jr.",1967-09-11,"male","http://dbpedia.org/resource/When_Harry_Met_Sally..."
"http://dbpedia.org/resource/Harry_Connick_Jr.","Harry Connick Jr.","1967-9-11","male","http://dbpedia.org/resource/When_Harry_Met_Sally..."
"http://dbpedia.org/resource/Harry_Connick_Jr.","Harry Connick",1967-09-11,"male","http://dbpedia.org/resource/When_Harry_Met_Sally..."
"http://dbpedia.org/resource/Harry_Connick_Jr.","Harry Connick","1967-9-11","male","http://dbpedia.org/resource/When_Harry_Met_Sally..."
"http://dbpedia.org/resource/John_Lennon","John Lennon",1940-10-09,"male","http://dbpedia.org/resource/A_Hard_Day's_Night_(film)"
"http://dbpedia.org/resource/John_Lennon","John Lennon","1940-10-9","male","http://dbpedia.org/resource/A_Hard_Day's_Night_(film)"
"http://dbpedia.org/resource/John_Lennon","John Lennon",1940-10-09,"male","http://dbpedia.org/resource/Let_It_Be_(1970_film)"
"http://dbpedia.org/resource/John_Lennon","John Lennon","1940-10-9","male","http://dbpedia.org/resource/Let_It_Be_(1970_film)"
"http://dbpedia.org/resource/Louis_Armstrong","Louis Armstrong",1901-08-04,"male","http://dbpedia.org/resource/Jaime_(1974_film)"
"http://dbpedia.org/resource/Louis_Armstrong","Louis Armstrong","1901-8-4","male","http://dbpedia.org/resource/Jaime_(1974_film)"
"http://dbpedia.org/resource/Ludwig_van_Beethoven","Ludwig van Beethoven",1770-12-16,"male","http://dbpedia.org/resource/The_Reader_(1988_film)"
"http://dbpedia.org/resource/Ludwig_van_Beethoven","Ludwig van Beethoven",1770-12-16,"male","http://dbpedia.org/resource/Death_in_Venice_(film)"
"http://dbpedia.org/resource/Max_Steiner","Max Steiner","1888-5-10","male","http://dbpedia.org/resource/Casablanca_(film)"
"http://dbpedia.org/resource/Max_Steiner","Max Steiner","1888-5-10","male","http://dbpedia.org/resource/The_Life_of_Emile_Zola"
"http://dbpedia.org/resource/Max_Steiner","Max Steiner","1888-5-10","male","http://dbpedia.org/resource/The_Devil_Makes_Three_(film)"
"http://dbpedia.org/resource/Max_Steiner","Max Steiner","1888-5-10","male","http://dbpedia.org/resource/Battle_Cry_(film)"
"http://dbpedia.org/resource/Philip_Glass","Philip Glass",1937-01-31,"male","http://dbpedia.org/resource/Powaqqatsi"
"http://dbpedia.org/resource/Philip_Glass","Philip Glass","1937-1-31","male","http://dbpedia.org/resource/Powaqqatsi"
"http://dbpedia.org/resource/Pyotr_Ilyich_Tchaikovsky","Pyotr Ilyich Tchaikovsky","1840-4-25","male","http://dbpedia.org/resource/Swan_Lake_(1981_film)"
"http://dbpedia.org/resource/Ringo_Starr","Ringo Starr",1940-07-07,"male","http://dbpedia.org/resource/Let_It_Be_(1970_film)"
"http://dbpedia.org/resource/Ringo_Starr","Ringo Starr","1940-7-7","male","http://dbpedia.org/resource/Let_It_Be_(1970_film)"
"http://dbpedia.org/resource/Ryuichi_Sakamoto","Ryuichi Sakamoto",1952-01-17,"male","http://dbpedia.org/resource/Emily_Brontë's_Wuthering_Heights"
"http://dbpedia.org/resource/Ryuichi_Sakamoto","Ryuichi Sakamoto","1952-1-17","male","http://dbpedia.org/resource/Emily_Brontë's_Wuthering_Heights"
"http://dbpedia.org/resource/Ryuichi_Sakamoto","坂本 龍一",1952-01-17,"male","http://dbpedia.org/resource/Emily_Brontë's_Wuthering_Heights"
"http://dbpedia.org/resource/Ryuichi_Sakamoto","坂本 龍一","1952-1-17","male","http://dbpedia.org/resource/Emily_Brontë's_Wuthering_Heights"
"http://dbpedia.org/resource/Alfred_Newman_(composer)","Alfred Newman",1901-03-17,"male","http://dbpedia.org/resource/Gentleman's_Agreement"
"http://dbpedia.org/resource/Alfred_Newman_(composer)","Alfred Newman","1901-3-17","male","http://dbpedia.org/resource/Gentleman's_Agreement"
"http://dbpedia.org/resource/Alfred_Newman_(composer)","Alfred Newman",1901-03-17,"male","http://dbpedia.org/resource/The_Razor's_Edge_(1946_film)"
"http://dbpedia.org/resource/Alfred_Newman_(composer)","Alfred Newman","1901-3-17","male","http://dbpedia.org/resource/The_Razor's_Edge_(1946_film)"
"http://dbpedia.org/resource/Alfred_Newman_(composer)","Alfred Newman",1901-03-17,"male","http://dbpedia.org/resource/Come_and_Get_It_(film)"
"http://dbpedia.org/resource/Alfred_Newman_(composer)","Alfred Newman","1901-3-17","male","http://dbpedia.org/resource/Come_and_Get_It_(film)"
"http://dbpedia.org/resource/Alfred_Newman_(composer)","Alfred Newman",1901-03-17,"male","http://dbpedia.org/resource/Secrets_(1933_film)"
"http://dbpedia.org/resource/Alfred_Newman_(composer)","Alfred Newman","1901-3-17","male","http://dbpedia.org/resource/Secrets_(1933_film)"
"http://dbpedia.org/resource/Alfred_Newman_(composer)","Alfred Newman",1901-03-17,"male","http://dbpedia.org/resource/Slave_Ship_(1937_film)"
"http://dbpedia.org/resource/Alfred_Newman_(composer)","Alfred Newman","1901-3-17","male","http://dbpedia.org/resource/Slave_Ship_(1937_film)"
"http://dbpedia.org/resource/Billy_Goldenberg","Billy Goldenberg",1936-02-10,"male","http://dbpedia.org/resource/The_Grasshopper_(1970_film)"
"http://dbpedia.org/resource/Billy_Goldenberg","Billy Goldenberg","1936-2-10","male","http://dbpedia.org/resource/The_Grasshopper_(1970_film)"
"http://dbpedia.org/resource/Billy_Goldenberg","Billy Goldenberg",1936-02-10,"male","http://dbpedia.org/resource/Red_Sky_at_Morning_(1971_film)"
"http://dbpedia.org/resource/Billy_Goldenberg","Billy Goldenberg","1936-2-10","male","http://dbpedia.org/resource/Red_Sky_at_Morning_(1971_film)"
"http://dbpedia.org/resource/David_Newman_(composer)","David Newman",1954-03-11,"male","http://dbpedia.org/resource/Army_of_One_(2016_film)"
"http://dbpedia.org/resource/David_Newman_(composer)","David Newman","1954-3-11","male","http://dbpedia.org/resource/Army_of_One_(2016_film)"
"http://dbpedia.org/resource/David_Newman_(composer)","David Newman",1954-03-11,"male","http://dbpedia.org/resource/Man_of_the_House_(2005_film)"
"http://dbpedia.org/resource/David_Newman_(composer)","David Newman","1954-3-11","male","http://dbpedia.org/resource/Man_of_the_House_(2005_film)"
"http://dbpedia.org/resource/David_Newman_(composer)","David Newman",1954-03-11,"male","http://dbpedia.org/resource/Alvin_and_the_Chipmunks:_The_Squeakquel"
"http://dbpedia.org/resource/David_Newman_(composer)","David Newman","1954-3-11","male","http://dbpedia.org/resource/Alvin_and_the_Chipmunks:_The_Squeakquel"
"http://dbpedia.org/resource/David_Newman_(composer)","David Newman",1954-03-11,"male","http://dbpedia.org/resource/Alvin_and_the_Chipmunks_(film_series)"
"http://dbpedia.org/resource/David_Newman_(composer)","David Newman","1954-3-11","male","http://dbpedia.org/resource/Alvin_and_the_Chipmunks_(film_series)"
"http://dbpedia.org/resource/David_Newman_(composer)","David Newman",1954-03-11,"male","http://dbpedia.org/resource/Hoffa"
"http://dbpedia.org/resource/David_Newman_(composer)","David Newman","1954-3-11","male","http://dbpedia.org/resource/Hoffa"
"http://dbpedia.org/resource/David_Newman_(composer)","David Newman",1954-03-11,"male","http://dbpedia.org/resource/Paradise_(1991_film)"
"http://dbpedia.org/resource/David_Newman_(composer)","David Newman","1954-3-11","male","http://dbpedia.org/resource/Paradise_(1991_film)"
"http://dbpedia.org/resource/Deepak_Dev","Deepak Dev",1978-04-30,"male","http://dbpedia.org/resource/Gangster_(2014_film)"
"http://dbpedia.org/resource/Deepak_Dev","Deepak Dev","1974-3-2","male","http://dbpedia.org/resource/Gangster_(2014_film)"
"http://dbpedia.org/resource/Emil_Newman","Emil Newman",1911-01-20,"male","http://dbpedia.org/resource/The_Best_Years_of_Our_Lives"
"http://dbpedia.org/resource/Emil_Newman","Emil Newman","1911-1-20","male","http://dbpedia.org/resource/The_Best_Years_of_Our_Lives"
"http://dbpedia.org/resource/Emil_Newman","Emil Newman",1911-01-20,"male","http://dbpedia.org/resource/Island_in_the_Sky_(1953_film)"
"http://dbpedia.org/resource/Emil_Newman","Emil Newman","1911-1-20","male","http://dbpedia.org/resource/Island_in_the_Sky_(1953_film)"
"http://dbpedia.org/resource/Gus_Edwards","Gus Edwards",1879-08-18,"male","http://dbpedia.org/resource/The_Hollywood_Revue_of_1929"
"http://dbpedia.org/resource/Gus_Edwards","Gus Edwards","1879-8-18","male","http://dbpedia.org/resource/The_Hollywood_Revue_of_1929"
"http://dbpedia.org/resource/John_Scott_(composer)","John Scott",1930-11-01,"male","http://dbpedia.org/resource/Berserk!"
"http://dbpedia.org/resource/John_Scott_(composer)","John Scott","1930-11-1","male","http://dbpedia.org/resource/Berserk!"
"http://dbpedia.org/resource/Klaus_Badelt","Klaus Badelt",1967-06-12,"male","http://dbpedia.org/resource/K-19:_The_Widowmaker"
"http://dbpedia.org/resource/Klaus_Badelt","Klaus Badelt","1967-6-12","male","http://dbpedia.org/resource/K-19:_The_Widowmaker"
"http://dbpedia.org/resource/Klaus_Badelt","Klaus Badelt",1967-06-12,"male","http://dbpedia.org/resource/Redline_(2007_film)"
"http://dbpedia.org/resource/Klaus_Badelt","Klaus Badelt","1967-6-12","male","http://dbpedia.org/resource/Redline_(2007_film)"
"http://dbpedia.org/resource/Nile_Rodgers","Nile Rodgers",1952-09-19,"male","http://dbpedia.org/resource/Coming_to_America"
"http://dbpedia.org/resource/Nile_Rodgers","Nile Rodgers","1952-9-18","male","http://dbpedia.org/resource/Coming_to_America"
"http://dbpedia.org/resource/Nile_Rodgers","Nile Rodgers",1952-09-19,"male","http://dbpedia.org/resource/Alphabet_City_(film)"
"http://dbpedia.org/resource/Nile_Rodgers","Nile Rodgers","1952-9-18","male","http://dbpedia.org/resource/Alphabet_City_(film)"
"http://dbpedia.org/resource/Patrick_Doyle","Patrick Doyle",1953-04-06,"male","http://dbpedia.org/resource/As_You_Like_It_(2006_film)"
"http://dbpedia.org/resource/Patrick_Doyle","Patrick Doyle","1953-4-6","male","http://dbpedia.org/resource/As_You_Like_It_(2006_film)"
"http://dbpedia.org/resource/Paul_Bonneau","Paul Bonneau",1918-09-14,"male","http://dbpedia.org/resource/Napoléon_II_l'Aiglon"
"http://dbpedia.org/resource/Paul_Bonneau","Paul Bonneau","1918-9-14","male","http://dbpedia.org/resource/Napoléon_II_l'Aiglon"
"http://dbpedia.org/resource/Rachel_Portman","Rachel Portman",1960-12-11,"female","http://dbpedia.org/resource/Addicted_to_Love_(film)"
"http://dbpedia.org/resource/Rachel_Portman","Rachel Portman",1960-12-11,"female","http://dbpedia.org/resource/Paradise_(2013_film)"
"http://dbpedia.org/resource/Randy_Newman","Randy Newman",1943-11-28,"male","http://dbpedia.org/resource/Toy_Story"
"http://dbpedia.org/resource/Randy_Newman","Randy Newman",1943-11-28,"male","http://dbpedia.org/resource/Cold_Turkey_(film)"
"http://dbpedia.org/resource/Randy_Newman","Randy Newman",1943-11-28,"male","http://dbpedia.org/resource/Michael_(1996_film)"
"http://dbpedia.org/resource/Sanjay_Leela_Bhansali","Sanjay Leela Bhansali","1963-2-24","male","http://dbpedia.org/resource/Padmavati_(film)"
"http://dbpedia.org/resource/Shigeru_Umebayashi","Shigeru Umebayashi",1951-02-19,"male","http://dbpedia.org/resource/Onmyoji_(film)"
"http://dbpedia.org/resource/Shigeru_Umebayashi","Shigeru Umebayashi","1951-2-19","male","http://dbpedia.org/resource/Onmyoji_(film)"
"http://dbpedia.org/resource/Thomas_Newman","Thomas Newman",1955-10-20,"male","http://dbpedia.org/resource/American_Beauty_(1999_film)"
"http://dbpedia.org/resource/Thomas_Newman","Thomas Newman",1955-10-20,"male","http://dbpedia.org/resource/In_the_Bedroom"
"http://dbpedia.org/resource/Thomas_Newman","Thomas Newman",1955-10-20,"male","http://dbpedia.org/resource/Spectre_(2015_film)"
"http://dbpedia.org/resource/Fred_Ebb","Fred Ebb",1928-04-08,"male","http://dbpedia.org/resource/A_Matter_of_Time_(film)"
"http://dbpedia.org/resource/Fred_Ebb","Fred Ebb","1928-4-8","male","http://dbpedia.org/resource/A_Matter_of_Time_(film)"
"http://dbpedia.org/resource/Stelvio_Cipriani","Stelvio Cipriani",1937-08-20,"male","http://dbpedia.org/resource/Piranha_II:_The_Spawning"
"http://dbpedia.org/resource/Stelvio_Cipriani","Stelvio Cipriani","1937-8-20","male","http://dbpedia.org/resource/Piranha_II:_The_Spawning"
"http://dbpedia.org/resource/Jack_Marshall_(composer)","Jack Marshall",1921-11-23,"male","http://dbpedia.org/resource/Kona_Coast_(film)"
"http://dbpedia.org/resource/José_Serrano_(composer)","José Serrano",1873-10-14,"male","http://dbpedia.org/resource/Heart_of_Gold_(1923_film)"
"http://dbpedia.org/resource/José_Serrano_(composer)","José Serrano",1873-10-14,"male","http://dbpedia.org/resource/Heart_of_Gold_(1941_film)"
"http://dbpedia.org/resource/Paul_Buckmaster","Paul Buckmaster","1946-1-1","male","http://dbpedia.org/resource/12_Monkeys"
"http://dbpedia.org/resource/René_Aubry","René Aubry","1956-1-1","male","http://dbpedia.org/resource/Chic!"
"http://dbpedia.org/resource/Robert_Folk","Robert Folk",1949-03-05,"male","http://dbpedia.org/resource/Booty_Call"
"http://dbpedia.org/resource/Robert_Folk","Robert Folk","1949-3-5","male","http://dbpedia.org/resource/Booty_Call"
"http://dbpedia.org/resource/Bronisław_Kaper","Bronisław Kaper",1902-02-05,"male","http://dbpedia.org/resource/Keeper_of_the_Flame_(film)"
"http://dbpedia.org/resource/Bronisław_Kaper","Bronisław Kaper","1902-2-5","male","http://dbpedia.org/resource/Keeper_of_the_Flame_(film)"
"http://dbpedia.org/resource/Matthew_McCauley_(producer)","Matthew McCauley","1954-1-1","male","http://dbpedia.org/resource/City_on_Fire_(1979_film)"
"http://dbpedia.org/resource/Robert_McBride_(composer)","Robert McBride","1911-2-20","male","http://dbpedia.org/resource/Garden_of_Eden_(1954_film)"
"http://dbpedia.org/resource/Vanraj_Bhatia","Vanraj Bhatia","1927-1-1","male","http://dbpedia.org/resource/Ankur_(film)"
"http://dbpedia.org/resource/Vanraj_Bhatia","Vanraj Bhatia","1927-1-1","male","http://dbpedia.org/resource/Sardari_Begum"
"http://dbpedia.org/resource/Wang_Feng_(singer)","Wang Feng","1971-6-29","male","http://dbpedia.org/resource/Drifters_(2003_film)"
"http://dbpedia.org/resource/Wang_Feng_(singer)","汪峰","1971-6-29","male","http://dbpedia.org/resource/Drifters_(2003_film)"
"http://dbpedia.org/resource/Wang_Feng_(singer)","Wāng Fēng","1971-6-29","male","http://dbpedia.org/resource/Drifters_(2003_film)"
"http://dbpedia.org/resource/Anthony_Collins_(composer)","Anthony Collins","1893-9-3","male","http://dbpedia.org/resource/Marigold_(1938_film)"
"http://dbpedia.org/resource/Masaru_Sato","Masaru Sato",1928-05-29,"male","http://dbpedia.org/resource/Godzilla_Raids_Again"
"http://dbpedia.org/resource/Masaru_Sato","Masaru Sato","1928-5-29","male","http://dbpedia.org/resource/Godzilla_Raids_Again"
"http://dbpedia.org/resource/William_Alwyn","William Alwyn","1905-11-7","male","http://dbpedia.org/resource/Geordie_(film)"
"http://dbpedia.org/resource/Howard_Jackson_(composer)","Howard Jackson","1900-2-8","male","http://dbpedia.org/resource/It_Happened_One_Night"
"http://dbpedia.org/resource/Ravindra_Jain","Ravindra Jain",1944-02-28,"male","http://dbpedia.org/resource/Dada_(1979_film)"
"http://dbpedia.org/resource/Ravindra_Jain","Ravindra Jain","1944-2-28","male","http://dbpedia.org/resource/Dada_(1979_film)"
"http://dbpedia.org/resource/Dave_Grusin","Dave Grusin",1934-06-26,"male","http://dbpedia.org/resource/Reds_(film)"
"http://dbpedia.org/resource/Dave_Grusin","Dave Grusin","1934-6-26","male","http://dbpedia.org/resource/Reds_(film)"
"http://dbpedia.org/resource/Dave_Grusin","Dave Grusin",1934-06-26,"male","http://dbpedia.org/resource/The_Graduate"
"http://dbpedia.org/resource/Dave_Grusin","Dave Grusin","1934-6-26","male","http://dbpedia.org/resource/The_Graduate"
"http://dbpedia.org/resource/Dave_Grusin","Dave Grusin",1934-06-26,"male","http://dbpedia.org/resource/Author!_Author!_(film)"
"http://dbpedia.org/resource/Dave_Grusin","Dave Grusin","1934-6-26","male","http://dbpedia.org/resource/Author!_Author!_(film)"
"http://dbpedia.org/resource/Dave_Grusin","Dave Grusin",1934-06-26,"male","http://dbpedia.org/resource/Generation_(film)"
"http://dbpedia.org/resource/Dave_Grusin","Dave Grusin","1934-6-26","male","http://dbpedia.org/resource/Generation_(film)"
"http://dbpedia.org/resource/Terje_Rypdal","Terje Rypdal",1947-08-23,"male","http://dbpedia.org/resource/Mad_Dog_and_Glory"
