"a","aname","bdate","sexo","f"
"http://dbpedia.org/resource/Victor_Mature","Victor Mature","1913-1-29","male","http://dbpedia.org/resource/Timbuktu_(1959_film)"
"http://dbpedia.org/resource/George_Sapounidis","George Sapounidis","1951-1-1","male","http://dbpedia.org/resource/Chairman_George"
"http://dbpedia.org/resource/Mahi_Gill","Mahi Gill",1975-12-19,"female","http://dbpedia.org/resource/Paan_Singh_Tomar_(film)"
"http://dbpedia.org/resource/Mozhan_Marnò","Mozhan Marnò",1980-05-03,"female","http://dbpedia.org/resource/The_Stoning_of_Soraya_M."
"http://dbpedia.org/resource/Mozhan_Marnò","Mozhan Marnò","1980-5-3","female","http://dbpedia.org/resource/The_Stoning_of_Soraya_M."
"http://dbpedia.org/resource/Rinako_Hirasawa","Rinako Hirasawa",1983-05-18,"female","http://dbpedia.org/resource/New_Tokyo_Decadence_–_The_Slave"
"http://dbpedia.org/resource/Rinako_Hirasawa","Rinako Hirasawa","1983-5-18","female","http://dbpedia.org/resource/New_Tokyo_Decadence_–_The_Slave"
"http://dbpedia.org/resource/Sami_Bouajila","Sami Bouajila",1966-05-12,"male","http://dbpedia.org/resource/The_Siege_(1998_film)"
"http://dbpedia.org/resource/Sami_Bouajila","Sami Bouajila","1966-5-12","male","http://dbpedia.org/resource/The_Siege_(1998_film)"
"http://dbpedia.org/resource/Xzibit","Xzibit",1974-09-18,"male","http://dbpedia.org/resource/The_X-Files:_I_Want_to_Believe"
"http://dbpedia.org/resource/Xzibit","Xzibit","1974-9-18","male","http://dbpedia.org/resource/The_X-Files:_I_Want_to_Believe"
"http://dbpedia.org/resource/Xzibit","Xzibit",1974-09-18,"male","http://dbpedia.org/resource/American_Violet"
"http://dbpedia.org/resource/Xzibit","Xzibit","1974-9-18","male","http://dbpedia.org/resource/American_Violet"
"http://dbpedia.org/resource/Robin_Johnson","Robin Johnson",1964-05-29,"female","http://dbpedia.org/resource/Times_Square_(film)"
"http://dbpedia.org/resource/Robin_Johnson","Robin Johnson","1964-5-24","female","http://dbpedia.org/resource/Times_Square_(film)"
"http://dbpedia.org/resource/Wera_Engels","Wera Engels",1905-05-12,"female","http://dbpedia.org/resource/The_Streets_of_London_(1929_film)"
"http://dbpedia.org/resource/Wera_Engels","Wera Engels","1904-5-12","female","http://dbpedia.org/resource/The_Streets_of_London_(1929_film)"
"http://dbpedia.org/resource/Abigail_Breslin","Abigail Breslin",1996-04-14,"female","http://dbpedia.org/resource/Zambezia_(film)"
"http://dbpedia.org/resource/Abigail_Breslin","Abigail Breslin","1996-4-14","female","http://dbpedia.org/resource/Zambezia_(film)"
"http://dbpedia.org/resource/Cobie_Smulders","Cobie Smulders",1982-04-03,"female","http://dbpedia.org/resource/Unexpected_(2015_film)"
"http://dbpedia.org/resource/Cobie_Smulders","Cobie Smulders","1982-4-3","female","http://dbpedia.org/resource/Unexpected_(2015_film)"
"http://dbpedia.org/resource/David_Dunbar_(actor)","David Dunbar",1886-09-14,"male","http://dbpedia.org/resource/The_Streets_of_London_(1929_film)"
"http://dbpedia.org/resource/David_Dunbar_(actor)","David Dunbar","1886-9-14","male","http://dbpedia.org/resource/The_Streets_of_London_(1929_film)"
"http://dbpedia.org/resource/Irina_Demick","Irina Demick",1936-10-16,"female","http://dbpedia.org/resource/The_Visit_(1964_film)"
"http://dbpedia.org/resource/Janet_McTeer","Janet McTeer",1961-08-05,"female","http://dbpedia.org/resource/The_Woman_in_Black_(2012_film)"
"http://dbpedia.org/resource/Janet_McTeer","Janet McTeer","1961-5-8","female","http://dbpedia.org/resource/The_Woman_in_Black_(2012_film)"
"http://dbpedia.org/resource/Lon_McCallister","Lon McCallister",1923-04-17,"male","http://dbpedia.org/resource/The_Story_of_Seabiscuit"
"http://dbpedia.org/resource/Lon_McCallister","Lon McCallister","1923-4-17","male","http://dbpedia.org/resource/The_Story_of_Seabiscuit"
"http://dbpedia.org/resource/Peter_McRobbie","Peter McRobbie",1943-01-31,"male","http://dbpedia.org/resource/The_Visit_(2015_American_film)"
"http://dbpedia.org/resource/Peter_McRobbie","Peter McRobbie","1943-1-31","male","http://dbpedia.org/resource/The_Visit_(2015_American_film)"
"http://dbpedia.org/resource/Stephen_McHattie","Stephen McHattie",1947-02-03,"male","http://dbpedia.org/resource/The_Tall_Man_(2012_film)"
"http://dbpedia.org/resource/Stephen_McHattie","Stephen McHattie","1947-2-3","male","http://dbpedia.org/resource/The_Tall_Man_(2012_film)"
"http://dbpedia.org/resource/Waheeda_Rehman","Waheeda Rehman",1938-02-03,"female","http://dbpedia.org/resource/Trishul_(film)"
"http://dbpedia.org/resource/Waheeda_Rehman","Waheeda Rehman","1938-2-3","female","http://dbpedia.org/resource/Trishul_(film)"
"http://dbpedia.org/resource/Wilfrid_Hyde-White","Wilfrid Hyde-White",1903-05-12,"male","http://dbpedia.org/resource/The_Toy_(1982_film)"
"http://dbpedia.org/resource/Wilfrid_Hyde-White","Wilfrid Hyde-White","1903-5-12","male","http://dbpedia.org/resource/The_Toy_(1982_film)"
"http://dbpedia.org/resource/Jack_Palance","Jack Palance",1919-02-18,"male","http://dbpedia.org/resource/Torture_Garden_(film)"
"http://dbpedia.org/resource/Jack_Palance","Jack Palance","1919-0-0","male","http://dbpedia.org/resource/Torture_Garden_(film)"
"http://dbpedia.org/resource/Phylicia_Rashad","Phylicia Rashād",1948-06-19,"female","http://dbpedia.org/resource/The_Visit_(2000_film)"
"http://dbpedia.org/resource/Phylicia_Rashad","Phylicia Rashād","1948-6-19","female","http://dbpedia.org/resource/The_Visit_(2000_film)"
"http://dbpedia.org/resource/Riley_Keough","Riley Keough",1989-05-29,"female","http://dbpedia.org/resource/Yellow_(2012_film)"
"http://dbpedia.org/resource/Riley_Keough","Riley Keough","1989-5-29","female","http://dbpedia.org/resource/Yellow_(2012_film)"
"http://dbpedia.org/resource/Russell_Simmons","Russell Simmons",1957-10-04,"male","http://dbpedia.org/resource/The_Show_(1995_film)"
"http://dbpedia.org/resource/Russell_Simmons","Russell Simmons","1957-10-4","male","http://dbpedia.org/resource/The_Show_(1995_film)"
"http://dbpedia.org/resource/Sunil_Dutt","Sunil Dutt",1930-06-06,"male","http://dbpedia.org/resource/Waqt_(1965_film)"
"http://dbpedia.org/resource/Sunil_Dutt","Sunil Dutt","1929-6-6","male","http://dbpedia.org/resource/Waqt_(1965_film)"
"http://dbpedia.org/resource/Naďa_Konvalinková","Naďa Konvalinková","1951-4-18","female","http://dbpedia.org/resource/Toys_in_the_Attic_(2009_film)"
"http://dbpedia.org/resource/John_Miljan","John Miljan",1892-11-09,"male","http://dbpedia.org/resource/The_Unholy_Three_(1930_film)"
"http://dbpedia.org/resource/John_Miljan","John Miljan","1892-11-9","male","http://dbpedia.org/resource/The_Unholy_Three_(1930_film)"
"http://dbpedia.org/resource/Belén_Esteban","Belén Esteban",1973-11-09,"female","http://dbpedia.org/resource/Torrente_4:_Lethal_Crisis"
"http://dbpedia.org/resource/Belén_Esteban","Belén Esteban","1973-1-1","female","http://dbpedia.org/resource/Torrente_4:_Lethal_Crisis"
"http://dbpedia.org/resource/Belén_Esteban","Belén Esteban Meninge",1973-11-09,"female","http://dbpedia.org/resource/Torrente_4:_Lethal_Crisis"
"http://dbpedia.org/resource/Belén_Esteban","Belén Esteban Meninge","1973-1-1","female","http://dbpedia.org/resource/Torrente_4:_Lethal_Crisis"
"http://dbpedia.org/resource/Bowie_Lam","Bowie Lam","1965-9-4","male","http://dbpedia.org/resource/Those_Were_the_Days..._(1995_film)"
"http://dbpedia.org/resource/Bowie_Lam","林保怡","1965-9-4","male","http://dbpedia.org/resource/Those_Were_the_Days..._(1995_film)"
"http://dbpedia.org/resource/Bowie_Lam","Lam4 Bou2 Ji4","1965-9-4","male","http://dbpedia.org/resource/Those_Were_the_Days..._(1995_film)"
"http://dbpedia.org/resource/Bowie_Lam","Lín Bǎoyí","1965-9-4","male","http://dbpedia.org/resource/Those_Were_the_Days..._(1995_film)"
"http://dbpedia.org/resource/Mikhail_Pugovkin","Mikhail Pugovkin","1923-7-13","male","http://dbpedia.org/resource/The_Twelve_Chairs_(1971_film)"
"http://dbpedia.org/resource/Parviz_Sayyad","Parviz Sayyad","1939-1-1","male","http://dbpedia.org/resource/The_Stoning_of_Soraya_M."
"http://dbpedia.org/resource/Parviz_Sayyad","Parviz Sayyād","1939-1-1","male","http://dbpedia.org/resource/The_Stoning_of_Soraya_M."
"http://dbpedia.org/resource/Michael_Gambon","Michael Gambon",1940-10-19,"male","http://dbpedia.org/resource/Toys_(film)"
"http://dbpedia.org/resource/Michael_Gambon","Sir Michael Gambon",1940-10-19,"male","http://dbpedia.org/resource/Toys_(film)"
"http://dbpedia.org/resource/Tomas_Milian","Tomas Milian",1933-03-03,"male","http://dbpedia.org/resource/Washington_Heights_(film)"
"http://dbpedia.org/resource/Tomas_Milian","Tomas Milian","1933-3-3","male","http://dbpedia.org/resource/Washington_Heights_(film)"
"http://dbpedia.org/resource/Tomas_Milian","Tomás Milián",1933-03-03,"male","http://dbpedia.org/resource/Washington_Heights_(film)"
"http://dbpedia.org/resource/Tomas_Milian","Tomás Milián","1933-3-3","male","http://dbpedia.org/resource/Washington_Heights_(film)"
"http://dbpedia.org/resource/Toshiyuki_Nishida","Toshiyuki Nishida",1947-11-04,"male","http://dbpedia.org/resource/The_Silk_Road_(film)"
"http://dbpedia.org/resource/Toshiyuki_Nishida","Toshiyuki Nishida","1947-11-4","male","http://dbpedia.org/resource/The_Silk_Road_(film)"
"http://dbpedia.org/resource/Colm_Meaney","Colm Meaney",1953-05-30,"male","http://dbpedia.org/resource/The_Van_(1996_film)"
"http://dbpedia.org/resource/Colm_Meaney","Colm Meaney","1953-5-30","male","http://dbpedia.org/resource/The_Van_(1996_film)"
"http://dbpedia.org/resource/Emmanuelle_Béart","Emmanuelle Béart",1963-08-14,"female","http://dbpedia.org/resource/Time_Regained_(film)"
"http://dbpedia.org/resource/Emmanuelle_Béart","Emmanuelle Béart","1963-8-14","female","http://dbpedia.org/resource/Time_Regained_(film)"
"http://dbpedia.org/resource/Javier_Bardem","Javier Bardem",1969-03-01,"male","http://dbpedia.org/resource/Torrente,_el_brazo_tonto_de_la_ley"
"http://dbpedia.org/resource/Javier_Bardem","Javier Bardem","1969-3-1","male","http://dbpedia.org/resource/Torrente,_el_brazo_tonto_de_la_ley"
"http://dbpedia.org/resource/John_Malkovich","John Malkovich",1953-12-09,"male","http://dbpedia.org/resource/Time_Regained_(film)"
"http://dbpedia.org/resource/John_Malkovich","John Malkovich","1953-12-9","male","http://dbpedia.org/resource/Time_Regained_(film)"
"http://dbpedia.org/resource/Sam_Waterston","Sam Waterston",1940-11-15,"male","http://dbpedia.org/resource/Lantern_Hill_(film)"
"http://dbpedia.org/resource/Krayzie_Bone","Krayzie Bone",1973-06-17,"male","http://dbpedia.org/resource/Thicker_than_Water_(1999_film)"
"http://dbpedia.org/resource/Krayzie_Bone","Krayzie Bone","1974-6-17","male","http://dbpedia.org/resource/Thicker_than_Water_(1999_film)"
"http://dbpedia.org/resource/Ryan_Reynolds","Ryan Reynolds",1976-10-23,"male","http://dbpedia.org/resource/Turbo_(film)"
"http://dbpedia.org/resource/Vic_Tayback","Vic Tayback",1930-01-06,"male","http://dbpedia.org/resource/Weekend_Warriors_(film)"
"http://dbpedia.org/resource/Vic_Tayback","Vic Tayback","1930-1-6","male","http://dbpedia.org/resource/Weekend_Warriors_(film)"
"http://dbpedia.org/resource/Jessica_Walter","Jessica Walter",1941-01-31,"female","http://dbpedia.org/resource/Three's_a_Crowd_(1969_film)"
"http://dbpedia.org/resource/Jessica_Walter","Jessica Walter","1941-1-31","female","http://dbpedia.org/resource/Three's_a_Crowd_(1969_film)"
"http://dbpedia.org/resource/Lindsay_Wagner","Lindsay Wagner",1949-06-22,"female","http://dbpedia.org/resource/Thicker_than_Water_(2005_film)"
"http://dbpedia.org/resource/Lindsay_Wagner","Lindsay Wagner","1949-6-22","female","http://dbpedia.org/resource/Thicker_than_Water_(2005_film)"
"http://dbpedia.org/resource/Shu_Qi","Shu Qi","1976-4-16","female","http://dbpedia.org/resource/Those_Were_the_Days_(1997_film)"
"http://dbpedia.org/resource/Shu_Qi","Shū Qí","1976-4-16","female","http://dbpedia.org/resource/Those_Were_the_Days_(1997_film)"
"http://dbpedia.org/resource/Shu_Qi","舒淇","1976-4-16","female","http://dbpedia.org/resource/Those_Were_the_Days_(1997_film)"
"http://dbpedia.org/resource/Shu_Qi","Syu1 Kei4","1976-4-16","female","http://dbpedia.org/resource/Those_Were_the_Days_(1997_film)"
"http://dbpedia.org/resource/Sterling_Hayden","Sterling Hayden",1916-03-26,"male","http://dbpedia.org/resource/Valerie_(film)"
"http://dbpedia.org/resource/Sterling_Hayden","Sterling Hayden","1916-3-26","male","http://dbpedia.org/resource/Valerie_(film)"
"http://dbpedia.org/resource/Peter_Coffield","Peter Coffield",1945-07-17,"male","http://dbpedia.org/resource/Times_Square_(film)"
"http://dbpedia.org/resource/Peter_Coffield","Peter Coffield","1945-7-17","male","http://dbpedia.org/resource/Times_Square_(film)"
"http://dbpedia.org/resource/Joaquin_Jackson","Joaquin Jackson",1935-11-12,"male","http://dbpedia.org/resource/Wild_Horses_(2015_film)"
"http://dbpedia.org/resource/Nichola_Burley","Nichola Burley",1986-12-26,"female","http://dbpedia.org/resource/Wuthering_Heights_(2011_film)"
"http://dbpedia.org/resource/Percy_Marmont","Percy Marmont",1883-11-25,"male","http://dbpedia.org/resource/Vanity_(1935_film)"
"http://dbpedia.org/resource/Nicole_Beharie","Nicole Beharie",1985-01-03,"female","http://dbpedia.org/resource/American_Violet"
"http://dbpedia.org/resource/Nicole_Beharie","Nicole Beharie","1985-1-3","female","http://dbpedia.org/resource/American_Violet"
"http://dbpedia.org/resource/Pascal_Légitimus","Pascal Légitimus",1959-03-13,"male","http://dbpedia.org/resource/The_Three_Brothers_(film)"
"http://dbpedia.org/resource/Pascal_Légitimus","Pascal Légitimus","1959-3-13","male","http://dbpedia.org/resource/The_Three_Brothers_(film)"
"http://dbpedia.org/resource/Tiffany_Bolling","Tiffany Bolling",1947-02-06,"female","http://dbpedia.org/resource/The_Wild_Party_(1975_film)"
"http://dbpedia.org/resource/Tiffany_Bolling","Tiffany Bolling","1946-2-6","female","http://dbpedia.org/resource/The_Wild_Party_(1975_film)"
"http://dbpedia.org/resource/Björn_Hlynur_Haraldsson","Björn Hlynur Haraldsson","1974-12-8","male","http://dbpedia.org/resource/Undercurrent_(2010_film)"
"http://dbpedia.org/resource/Tasha_Voux","Tasha Voux","1958-1-13","female","http://dbpedia.org/resource/Times_Square_Comes_Alive"
"http://dbpedia.org/resource/Akiji_Kobayashi","Akiji Kobayashi",1930-09-06,"male","http://dbpedia.org/resource/Ultraman_(1979_film)"
"http://dbpedia.org/resource/Akiji_Kobayashi","Akiji Kobayashi","1930-9-6","male","http://dbpedia.org/resource/Ultraman_(1979_film)"
"http://dbpedia.org/resource/Anders_Holm","Anders Holm",1981-05-29,"male","http://dbpedia.org/resource/Unexpected_(2015_film)"
"http://dbpedia.org/resource/Anders_Holm","Anders Holm","1981-5-29","male","http://dbpedia.org/resource/Unexpected_(2015_film)"
"http://dbpedia.org/resource/Billy_Wirth","Billy Wirth",1962-06-23,"male","http://dbpedia.org/resource/War_Party_(film)"
"http://dbpedia.org/resource/Billy_Wirth","Billy Wirth","1962-1-1","male","http://dbpedia.org/resource/War_Party_(film)"
"http://dbpedia.org/resource/Buster_Crabbe","Buster Crabbe",1908-02-07,"male","http://dbpedia.org/resource/To_the_Last_Man_(1933_film)"
"http://dbpedia.org/resource/Buster_Crabbe","Buster Crabbe","1908-2-7","male","http://dbpedia.org/resource/To_the_Last_Man_(1933_film)"
"http://dbpedia.org/resource/Daniel_Radcliffe","Daniel Radcliffe",1989-07-23,"male","http://dbpedia.org/resource/The_Woman_in_Black_(2012_film)"
"http://dbpedia.org/resource/Daniel_Radcliffe","Daniel Radcliffe","1989-7-23","male","http://dbpedia.org/resource/The_Woman_in_Black_(2012_film)"
"http://dbpedia.org/resource/Dom_DeLuise","Dom DeLuise",1933-08-01,"male","http://dbpedia.org/resource/The_Twelve_Chairs_(1970_film)"
"http://dbpedia.org/resource/Dom_DeLuise","Dom DeLuise","1933-8-1","male","http://dbpedia.org/resource/The_Twelve_Chairs_(1970_film)"
"http://dbpedia.org/resource/Henry_Czerny","Henry Czerny",1959-02-08,"male","http://dbpedia.org/resource/Promise_the_Moon"
"http://dbpedia.org/resource/Henry_Czerny","Henry Czerny","1959-2-8","male","http://dbpedia.org/resource/Promise_the_Moon"
"http://dbpedia.org/resource/Ice_Cube","Ice Cube",1969-06-15,"male","http://dbpedia.org/resource/Thicker_than_Water_(1999_film)"
"http://dbpedia.org/resource/Ice_Cube","Ice Cube","1969-6-15","male","http://dbpedia.org/resource/Thicker_than_Water_(1999_film)"
"http://dbpedia.org/resource/Ice_Cube","Ice Cube",1969-06-15,"male","http://dbpedia.org/resource/Trespass_(1992_film)"
"http://dbpedia.org/resource/Ice_Cube","Ice Cube","1969-6-15","male","http://dbpedia.org/resource/Trespass_(1992_film)"
"http://dbpedia.org/resource/James_Coco","James Coco",1930-03-21,"male","http://dbpedia.org/resource/The_Wild_Party_(1975_film)"
"http://dbpedia.org/resource/James_Coco","James Coco","1930-3-21","male","http://dbpedia.org/resource/The_Wild_Party_(1975_film)"
"http://dbpedia.org/resource/Jeff_Goldblum","Jeff Goldblum",1952-10-22,"male","http://dbpedia.org/resource/Zambezia_(film)"
"http://dbpedia.org/resource/Michel_Bouquet","Michel Bouquet",1925-11-06,"male","http://dbpedia.org/resource/The_Toy_(1976_film)"
"http://dbpedia.org/resource/Michel_Bouquet","Michel Bouquet","1925-11-6","male","http://dbpedia.org/resource/The_Toy_(1976_film)"
"http://dbpedia.org/resource/Richard_Edson","Richard Edson",1954-01-01,"male","http://dbpedia.org/resource/The_Winner_(1996_film)"
"http://dbpedia.org/resource/Richard_Edson","Richard Edson","1954-1-1","male","http://dbpedia.org/resource/The_Winner_(1996_film)"
"http://dbpedia.org/resource/Steve_Harris_(actor)","Steve Harris",1965-12-03,"male","http://dbpedia.org/resource/The_Skulls_(film)"
"http://dbpedia.org/resource/Steve_Harris_(actor)","Steve Harris","1965-12-3","male","http://dbpedia.org/resource/The_Skulls_(film)"
"http://dbpedia.org/resource/Tabu_(actress)","Tabu",1971-11-04,"female","http://dbpedia.org/resource/Virasat_(1997_film)"
"http://dbpedia.org/resource/Tabu_(actress)","Tabu","1970-11-4","female","http://dbpedia.org/resource/Virasat_(1997_film)"
"http://dbpedia.org/resource/Tom_Arnold_(actor)","Tom Arnold",1959-03-06,"male","http://dbpedia.org/resource/The_Skeptic_(film)"
"http://dbpedia.org/resource/Tom_Arnold_(actor)","Tom Arnold","1959-3-6","male","http://dbpedia.org/resource/The_Skeptic_(film)"
"http://dbpedia.org/resource/Clara_Bow","Clara Bow",1905-07-29,"female","http://dbpedia.org/resource/The_Wild_Party_(1929_film)"
"http://dbpedia.org/resource/Clara_Bow","Clara Bow","1905-7-29","female","http://dbpedia.org/resource/The_Wild_Party_(1929_film)"
"http://dbpedia.org/resource/Danny_DeVito","Danny DeVito",1944-11-17,"male","http://dbpedia.org/resource/The_Van_(1977_film)"
