"f","fname","dir","music","writer","country","lang"
"http://dbpedia.org/resource/The_Hollywood_Revue_of_1929","The Hollywood Revue of 1929","http://dbpedia.org/resource/Charles_Reisner","http://dbpedia.org/resource/Singin'_in_the_Rain_(song)","http://dbpedia.org/resource/Joseph_W._Farnham","United States","English"
"http://dbpedia.org/resource/The_Hollywood_Revue_of_1929","The Hollywood Revue of 1929","http://dbpedia.org/resource/Charles_Reisner","http://dbpedia.org/resource/Singin'_in_the_Rain_(song)","http://dbpedia.org/resource/Al_Boasberg","United States","English"
"http://dbpedia.org/resource/The_Life_of_Emile_Zola","The Life of Emile Zola","http://dbpedia.org/resource/William_Dieterle","http://dbpedia.org/resource/Max_Steiner","http://dbpedia.org/resource/Norman_Reilly_Raine","United States","English"
"http://dbpedia.org/resource/The_Life_of_Emile_Zola","The Life of Emile Zola","http://dbpedia.org/resource/William_Dieterle","http://dbpedia.org/resource/Max_Steiner","http://dbpedia.org/resource/Geza_Herczeg","United States","English"
"http://dbpedia.org/resource/The_Life_of_Emile_Zola","The Life of Emile Zola","http://dbpedia.org/resource/William_Dieterle","http://dbpedia.org/resource/Max_Steiner","http://dbpedia.org/resource/Heinz_Herald","United States","English"
"http://dbpedia.org/resource/The_Lost_Weekend_(film)","The Lost Weekend","http://dbpedia.org/resource/Billy_Wilder","http://dbpedia.org/resource/Miklós_Rózsa","http://dbpedia.org/resource/Billy_Wilder","United States","English"
"http://dbpedia.org/resource/The_Lost_Weekend_(film)","The Lost Weekend","http://dbpedia.org/resource/Billy_Wilder","http://dbpedia.org/resource/Miklós_Rózsa","http://dbpedia.org/resource/Charles_Brackett","United States","English"
"http://dbpedia.org/resource/The_Luzhin_Defence","The Luzhin Defence","http://dbpedia.org/resource/Marleen_Gorris","http://dbpedia.org/resource/Alexandre_Desplat","http://dbpedia.org/resource/Vladimir_Nabokov","France","English"
"http://dbpedia.org/resource/The_Luzhin_Defence","The Luzhin Defence","http://dbpedia.org/resource/Marleen_Gorris","http://dbpedia.org/resource/Alexandre_Desplat","http://dbpedia.org/resource/Vladimir_Nabokov","United Kingdom","English"
"http://dbpedia.org/resource/The_Magnificent_Seven","The Magnificent Seven","http://dbpedia.org/resource/John_Sturges","http://dbpedia.org/resource/Elmer_Bernstein","http://dbpedia.org/resource/Walter_Newman_(screenwriter)","United States","English"
"http://dbpedia.org/resource/The_Magnificent_Seven","The Magnificent Seven","http://dbpedia.org/resource/John_Sturges","http://dbpedia.org/resource/Elmer_Bernstein","http://dbpedia.org/resource/Walter_Bernstein","United States","English"
"http://dbpedia.org/resource/The_Magnificent_Seven","The Magnificent Seven","http://dbpedia.org/resource/John_Sturges","http://dbpedia.org/resource/Elmer_Bernstein","http://dbpedia.org/resource/William_Roberts_(screenwriter)","United States","English"
"http://dbpedia.org/resource/The_Manchurian_Candidate_(1962_film)","The Manchurian Candidate","http://dbpedia.org/resource/John_Frankenheimer","http://dbpedia.org/resource/David_Amram","http://dbpedia.org/resource/George_Axelrod","United States","English"
"http://dbpedia.org/resource/The_Parent_Trap_(1961_film)","The Parent Trap","http://dbpedia.org/resource/David_Swift_(director)","http://dbpedia.org/resource/Richard_M._Sherman","http://dbpedia.org/resource/David_Swift_(director)","United States","English"
"http://dbpedia.org/resource/The_Parent_Trap_(1961_film)","The Parent Trap","http://dbpedia.org/resource/David_Swift_(director)","http://dbpedia.org/resource/Robert_B._Sherman","http://dbpedia.org/resource/David_Swift_(director)","United States","English"
"http://dbpedia.org/resource/The_Parent_Trap_(1961_film)","The Parent Trap","http://dbpedia.org/resource/David_Swift_(director)","http://dbpedia.org/resource/Paul_Smith_(composer)","http://dbpedia.org/resource/David_Swift_(director)","United States","English"
"http://dbpedia.org/resource/The_Princess_Bride_(film)","The Princess Bride","http://dbpedia.org/resource/Rob_Reiner","http://dbpedia.org/resource/Mark_Knopfler","http://dbpedia.org/resource/William_Goldman","United States","English"
"http://dbpedia.org/resource/The_Rock_(film)","The Rock","http://dbpedia.org/resource/Michael_Bay","http://dbpedia.org/resource/Nick_Glennie-Smith","http://dbpedia.org/resource/David_Weisberg","United States","English"
"http://dbpedia.org/resource/The_Rock_(film)","The Rock","http://dbpedia.org/resource/Michael_Bay","http://dbpedia.org/resource/Nick_Glennie-Smith","http://dbpedia.org/resource/Douglas_S._Cook","United States","English"
"http://dbpedia.org/resource/The_Rock_(film)","The Rock","http://dbpedia.org/resource/Michael_Bay","http://dbpedia.org/resource/Hans_Zimmer","http://dbpedia.org/resource/David_Weisberg","United States","English"
"http://dbpedia.org/resource/The_Rock_(film)","The Rock","http://dbpedia.org/resource/Michael_Bay","http://dbpedia.org/resource/Hans_Zimmer","http://dbpedia.org/resource/Douglas_S._Cook","United States","English"
"http://dbpedia.org/resource/The_Silence_of_the_Lambs_(film)","The Silence of the Lambs","http://dbpedia.org/resource/Jonathan_Demme","http://dbpedia.org/resource/Howard_Shore","http://dbpedia.org/resource/Ted_Tally","United States","English"
"http://dbpedia.org/resource/The_Sixth_Sense","The Sixth Sense","http://dbpedia.org/resource/M._Night_Shyamalan","http://dbpedia.org/resource/James_Newton_Howard","http://dbpedia.org/resource/M._Night_Shyamalan","United States","English"
"http://dbpedia.org/resource/The_Straight_Story","The Straight Story","http://dbpedia.org/resource/David_Lynch","http://dbpedia.org/resource/Angelo_Badalamenti","http://dbpedia.org/resource/John_E._Roach","France","English"
"http://dbpedia.org/resource/The_Straight_Story","The Straight Story","http://dbpedia.org/resource/David_Lynch","http://dbpedia.org/resource/Angelo_Badalamenti","http://dbpedia.org/resource/Mary_Sweeney","France","English"
"http://dbpedia.org/resource/The_Straight_Story","The Straight Story","http://dbpedia.org/resource/David_Lynch","http://dbpedia.org/resource/Angelo_Badalamenti","http://dbpedia.org/resource/John_E._Roach","United Kingdom","English"
"http://dbpedia.org/resource/The_Straight_Story","The Straight Story","http://dbpedia.org/resource/David_Lynch","http://dbpedia.org/resource/Angelo_Badalamenti","http://dbpedia.org/resource/Mary_Sweeney","United Kingdom","English"
"http://dbpedia.org/resource/The_Straight_Story","The Straight Story","http://dbpedia.org/resource/David_Lynch","http://dbpedia.org/resource/Angelo_Badalamenti","http://dbpedia.org/resource/John_E._Roach","United States","English"
"http://dbpedia.org/resource/The_Straight_Story","The Straight Story","http://dbpedia.org/resource/David_Lynch","http://dbpedia.org/resource/Angelo_Badalamenti","http://dbpedia.org/resource/Mary_Sweeney","United States","English"
"http://dbpedia.org/resource/The_Texas_Chain_Saw_Massacre","The Texas Chain Saw Massacre","http://dbpedia.org/resource/Tobe_Hooper","http://dbpedia.org/resource/Tobe_Hooper","http://dbpedia.org/resource/Tobe_Hooper","United States","English"
"http://dbpedia.org/resource/The_Texas_Chain_Saw_Massacre","The Texas Chain Saw Massacre","http://dbpedia.org/resource/Tobe_Hooper","http://dbpedia.org/resource/Tobe_Hooper","http://dbpedia.org/resource/Kim_Henkel","United States","English"
"http://dbpedia.org/resource/The_Thing_(1982_film)","The Thing","http://dbpedia.org/resource/John_Carpenter","http://dbpedia.org/resource/Ennio_Morricone","http://dbpedia.org/resource/Bill_Lancaster","United States","English"
"http://dbpedia.org/resource/The_Thing_(1982_film)","The Thing","http://dbpedia.org/resource/John_Carpenter","http://dbpedia.org/resource/Ennio_Morricone","http://dbpedia.org/resource/Bill_Lancaster","United States","Norwegian"
"http://dbpedia.org/resource/The_Wedding_Planner","The Wedding Planner","http://dbpedia.org/resource/Adam_Shankman","http://dbpedia.org/resource/Mervyn_Warren","http://dbpedia.org/resource/Michael_J._Ellis","United States","English"
"http://dbpedia.org/resource/The_Wicker_Man_(1973_film)","The Wicker Man","http://dbpedia.org/resource/Robin_Hardy_(film_director)","http://dbpedia.org/resource/Paul_Giovanni","http://dbpedia.org/resource/Anthony_Shaffer_(writer)","United Kingdom","English"
"http://dbpedia.org/resource/The_Wicker_Man_(1973_film)","The Wicker Man","http://dbpedia.org/resource/Robin_Hardy_(film_director)","http://dbpedia.org/resource/Paul_Giovanni","http://dbpedia.org/resource/Robin_Hardy_(film_director)","United Kingdom","English"
"http://dbpedia.org/resource/Titanic_(1997_film)","Titanic","http://dbpedia.org/resource/James_Cameron","http://dbpedia.org/resource/James_Horner","http://dbpedia.org/resource/James_Cameron","United States","English"
"http://dbpedia.org/resource/Total_Recall_(1990_film)","Total Recall","http://dbpedia.org/resource/Paul_Verhoeven","http://dbpedia.org/resource/Jerry_Goldsmith","http://dbpedia.org/resource/Gary_Goldman_(screenwriter)","United States","English"
"http://dbpedia.org/resource/Total_Recall_(1990_film)","Total Recall","http://dbpedia.org/resource/Paul_Verhoeven","http://dbpedia.org/resource/Jerry_Goldsmith","http://dbpedia.org/resource/Dan_O'Bannon","United States","English"
"http://dbpedia.org/resource/Total_Recall_(1990_film)","Total Recall","http://dbpedia.org/resource/Paul_Verhoeven","http://dbpedia.org/resource/Jerry_Goldsmith","http://dbpedia.org/resource/Ronald_Shusett","United States","English"
"http://dbpedia.org/resource/Traffic_(2000_film)","Traffic","http://dbpedia.org/resource/Steven_Soderbergh","http://dbpedia.org/resource/Cliff_Martinez","http://dbpedia.org/resource/Stephen_Gaghan","United States","*English
*Spanish"
"http://dbpedia.org/resource/Unbreakable_(film)","Unbreakable","http://dbpedia.org/resource/M._Night_Shyamalan","http://dbpedia.org/resource/James_Newton_Howard","http://dbpedia.org/resource/M._Night_Shyamalan","United States","English"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Wim_Wenders","Australia","English"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Peter_Carey_(novelist)","Australia","English"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Wim_Wenders","France","English"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Peter_Carey_(novelist)","France","English"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Wim_Wenders","Germany","English"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Peter_Carey_(novelist)","Germany","English"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Wim_Wenders","United States","English"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Peter_Carey_(novelist)","United States","English"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Wim_Wenders","Australia","French"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Peter_Carey_(novelist)","Australia","French"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Wim_Wenders","France","French"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Peter_Carey_(novelist)","France","French"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Wim_Wenders","Germany","French"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Peter_Carey_(novelist)","Germany","French"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Wim_Wenders","United States","French"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Peter_Carey_(novelist)","United States","French"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Wim_Wenders","Australia","German"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Peter_Carey_(novelist)","Australia","German"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Wim_Wenders","France","German"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Peter_Carey_(novelist)","France","German"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Wim_Wenders","Germany","German"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Peter_Carey_(novelist)","Germany","German"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Wim_Wenders","United States","German"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Peter_Carey_(novelist)","United States","German"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Wim_Wenders","Australia","Italian"
"http://dbpedia.org/resource/Until_the_End_of_the_World","Until the End of the World","http://dbpedia.org/resource/Wim_Wenders","http://dbpedia.org/resource/Graeme_Revell","http://dbpedia.org/resource/Peter_Carey_(novelist)","Australia","Italian"
