"w","writer","bdate","sexo","f"
"http://dbpedia.org/resource/Mahmoud_Kaabour","محمود قعبور","1979-3-11","male","http://dbpedia.org/resource/Teta,_Alf_Marra"
"http://dbpedia.org/resource/Walter_Woods_(screenwriter)","Walter Woods",1881-01-14,"male","http://dbpedia.org/resource/Brewster's_Millions_(1921_film)"
"http://dbpedia.org/resource/Walter_Woods_(screenwriter)","Walter Woods","1881-1-14","male","http://dbpedia.org/resource/Brewster's_Millions_(1921_film)"
"http://dbpedia.org/resource/Gilles_Bourdos","Gilles Bourdos",1963-11-28,"male","http://dbpedia.org/resource/Afterwards"
"http://dbpedia.org/resource/Gilles_Bourdos","Gilles Bourdos","1963-1-1","male","http://dbpedia.org/resource/Afterwards"
"http://dbpedia.org/resource/Ida_May_Park","Ida May Park",1879-12-28,"female","http://dbpedia.org/resource/Tangled_Hearts"
"http://dbpedia.org/resource/Jean_Gruault","Jean Gruault",1924-08-03,"male","http://dbpedia.org/resource/Two_English_Girls"
"http://dbpedia.org/resource/Jean_Gruault","Jean Gruault","1924-8-3","male","http://dbpedia.org/resource/Two_English_Girls"
"http://dbpedia.org/resource/Mark_Boal","Mark Boal",1973-01-23,"male","http://dbpedia.org/resource/Zero_Dark_Thirty"
"http://dbpedia.org/resource/Mark_Boal","Mark Boal","1973-1-23","male","http://dbpedia.org/resource/Zero_Dark_Thirty"
"http://dbpedia.org/resource/Victor_Saville","Victor Saville",1895-09-25,"male","http://dbpedia.org/resource/The_Glad_Eye_(1927_film)"
"http://dbpedia.org/resource/Victor_Saville","Victor Saville","1895-9-25","male","http://dbpedia.org/resource/The_Glad_Eye_(1927_film)"
"http://dbpedia.org/resource/Walter_C._Hackett","Walter C. Hackett",1876-11-10,"male","http://dbpedia.org/resource/The_Barton_Mystery_(1932_film)"
"http://dbpedia.org/resource/Walter_C._Hackett","Walter C. Hackett",1876-11-10,"male","http://dbpedia.org/resource/The_Barton_Mystery_(1949_film)"
"http://dbpedia.org/resource/Atom_Egoyan","Atom Egoyan",1960-07-19,"male","http://dbpedia.org/resource/The_Sweet_Hereafter_(film)"
"http://dbpedia.org/resource/Atom_Egoyan","Atom Egoyan","1960-7-19","male","http://dbpedia.org/resource/The_Sweet_Hereafter_(film)"
"http://dbpedia.org/resource/Ben_Stein","Ben Stein",1944-11-25,"male","http://dbpedia.org/resource/Expelled:_No_Intelligence_Allowed"
"http://dbpedia.org/resource/Chazz_Palminteri","Chazz Palminteri",1952-05-15,"male","http://dbpedia.org/resource/A_Bronx_Tale"
"http://dbpedia.org/resource/Chazz_Palminteri","Chazz Palminteri","1952-5-15","male","http://dbpedia.org/resource/A_Bronx_Tale"
"http://dbpedia.org/resource/Jacques_Futrelle","Jacques Futrelle",1875-04-09,"male","http://dbpedia.org/resource/The_Diamond_Queen_(1921_film)"
"http://dbpedia.org/resource/Jacques_Futrelle","Jacques Futrelle","1875-4-9","male","http://dbpedia.org/resource/The_Diamond_Queen_(1921_film)"
"http://dbpedia.org/resource/Lloyd_Kaufman","Lloyd Kaufman",1945-12-30,"male","http://dbpedia.org/resource/The_Toxic_Avenger_Part_II"
"http://dbpedia.org/resource/Lloyd_Kaufman","Lloyd Kaufman",1945-12-30,"male","http://dbpedia.org/resource/The_Toxic_Avenger_Part_III:_The_Last_Temptation_of_Toxie"
"http://dbpedia.org/resource/Lloyd_Kaufman","Lloyd Kaufman",1945-12-30,"male","http://dbpedia.org/resource/The_Toxic_Avenger_Part_III:_The_Last_Temptation_of_Toxie"
"http://dbpedia.org/resource/Mohsen_Makhmalbaf","Mohsen Makhmalbaf",1957-05-29,"male","http://dbpedia.org/resource/The_Apple_(1998_film)"
"http://dbpedia.org/resource/Mohsen_Makhmalbaf","Mohsen Makhmalbaf","1957-5-29","male","http://dbpedia.org/resource/The_Apple_(1998_film)"
"http://dbpedia.org/resource/Mohsen_Makhmalbaf","Mohsen Makhmalbāf",1957-05-29,"male","http://dbpedia.org/resource/The_Apple_(1998_film)"
"http://dbpedia.org/resource/Mohsen_Makhmalbaf","Mohsen Makhmalbāf","1957-5-29","male","http://dbpedia.org/resource/The_Apple_(1998_film)"
"http://dbpedia.org/resource/Norman_Wisdom","Norman Wisdom",1915-02-04,"male","http://dbpedia.org/resource/Follow_a_Star"
"http://dbpedia.org/resource/Norman_Wisdom","Norman Wisdom","1915-2-4","male","http://dbpedia.org/resource/Follow_a_Star"
"http://dbpedia.org/resource/Norman_Wisdom","Sir Norman Wisdom",1915-02-04,"male","http://dbpedia.org/resource/Follow_a_Star"
"http://dbpedia.org/resource/Norman_Wisdom","Sir Norman Wisdom","1915-2-4","male","http://dbpedia.org/resource/Follow_a_Star"
"http://dbpedia.org/resource/Norman_Wisdom","(OBE)",1915-02-04,"male","http://dbpedia.org/resource/Follow_a_Star"
"http://dbpedia.org/resource/Norman_Wisdom","(OBE)","1915-2-4","male","http://dbpedia.org/resource/Follow_a_Star"
"http://dbpedia.org/resource/Sam_Shepard","Sam Shepard",1943-11-05,"male","http://dbpedia.org/resource/Zabriskie_Point_(film)"
"http://dbpedia.org/resource/Sam_Shepard","Sam Shepard","1943-11-5","male","http://dbpedia.org/resource/Zabriskie_Point_(film)"
"http://dbpedia.org/resource/Samira_Makhmalbaf","Samira Makhmalbaf",1980-02-15,"female","http://dbpedia.org/resource/The_Apple_(1998_film)"
"http://dbpedia.org/resource/Samira_Makhmalbaf","Samira Makhmalbaf","1980-2-15","female","http://dbpedia.org/resource/The_Apple_(1998_film)"
"http://dbpedia.org/resource/Spalding_Gray","Spalding Gray",1941-06-05,"male","http://dbpedia.org/resource/Spalding_Gray:_Terrors_of_Pleasure"
"http://dbpedia.org/resource/Spalding_Gray","Spalding Gray","1941-6-5","male","http://dbpedia.org/resource/Spalding_Gray:_Terrors_of_Pleasure"
"http://dbpedia.org/resource/Terence_Rattigan","Terence Rattigan",1911-06-10,"male","http://dbpedia.org/resource/Uncensored_(film)"
"http://dbpedia.org/resource/Terence_Rattigan","Terence Rattigan","1911-6-10","male","http://dbpedia.org/resource/Uncensored_(film)"
"http://dbpedia.org/resource/Terence_Rattigan","Sir Terence Rattigan",1911-06-10,"male","http://dbpedia.org/resource/Uncensored_(film)"
"http://dbpedia.org/resource/Terence_Rattigan","Sir Terence Rattigan","1911-6-10","male","http://dbpedia.org/resource/Uncensored_(film)"
"http://dbpedia.org/resource/Abel_Ferrara","Abel Ferrara",1951-07-19,"male","http://dbpedia.org/resource/New_Rose_Hotel_(film)"
"http://dbpedia.org/resource/Abel_Ferrara","Abel Ferrara","1951-7-19","male","http://dbpedia.org/resource/New_Rose_Hotel_(film)"
"http://dbpedia.org/resource/Dan_O'Bannon","Dan O'Bannon",1946-09-30,"male","http://dbpedia.org/resource/Bleeders_(film)"
"http://dbpedia.org/resource/Dan_O'Bannon","Dan O'Bannon","1946-9-30","male","http://dbpedia.org/resource/Bleeders_(film)"
"http://dbpedia.org/resource/Nuri_Bilge_Ceylan","Nuri Bilge Ceylan",1959-01-26,"male","http://dbpedia.org/resource/Winter_Sleep_(film)"
"http://dbpedia.org/resource/Nuri_Bilge_Ceylan","Nuri Bilge Ceylan","1959-1-26","male","http://dbpedia.org/resource/Winter_Sleep_(film)"
"http://dbpedia.org/resource/Subhash_Ghai","Subhash Ghai",1945-01-24,"male","http://dbpedia.org/resource/Yaadein_(2001_film)"
"http://dbpedia.org/resource/Subhash_Ghai","Subhash Ghai","1945-1-24","male","http://dbpedia.org/resource/Yaadein_(2001_film)"
"http://dbpedia.org/resource/Tyler_Perry","Tyler Perry",1969-09-13,"male","http://dbpedia.org/resource/The_Single_Moms_Club"
"http://dbpedia.org/resource/Tyler_Perry","Tyler Perry","1966-9-13","male","http://dbpedia.org/resource/The_Single_Moms_Club"
"http://dbpedia.org/resource/Simon_Pegg","Simon Pegg",1970-02-14,"male","http://dbpedia.org/resource/Shaun_of_the_Dead"
"http://dbpedia.org/resource/Simon_Pegg","Simon Pegg","1970-2-14","male","http://dbpedia.org/resource/Shaun_of_the_Dead"
"http://dbpedia.org/resource/Franz_Lehár","Franz Lehár","1870-4-30","male","http://dbpedia.org/resource/Where_the_Lark_Sings_(film)"
"http://dbpedia.org/resource/Harold_Ramis","Harold Ramis",1944-11-21,"male","http://dbpedia.org/resource/Caddyshack_II"
"http://dbpedia.org/resource/Ismail_Kadare","Ismail Kadare",1936-01-28,"male","http://dbpedia.org/resource/The_General_of_the_Dead_Army_(film)"
"http://dbpedia.org/resource/Ismail_Kadare","Ismail Kadare","1936-1-28","male","http://dbpedia.org/resource/The_General_of_the_Dead_Army_(film)"
"http://dbpedia.org/resource/Mikhail_Sholokhov","Michail Sholokhov",1905-05-24,"male","http://dbpedia.org/resource/They_Fought_for_Their_Country"
"http://dbpedia.org/resource/Mikhail_Sholokhov","Michail Sholokhov","1905-5-11","male","http://dbpedia.org/resource/They_Fought_for_Their_Country"
"http://dbpedia.org/resource/Tommy_Chong","Tommy Chong",1938-05-24,"male","http://dbpedia.org/resource/Still_Smokin_(film)"
"http://dbpedia.org/resource/Tommy_Chong","Tommy Chong","1938-5-24","male","http://dbpedia.org/resource/Still_Smokin_(film)"
"http://dbpedia.org/resource/Volker_Schlöndorff","Volker Schlöndorff",1939-03-31,"male","http://dbpedia.org/resource/The_Tin_Drum_(film)"
"http://dbpedia.org/resource/Volker_Schlöndorff","Volker Schlöndorff","1939-3-31","male","http://dbpedia.org/resource/The_Tin_Drum_(film)"
"http://dbpedia.org/resource/Hanns_Kräly","Hanns Kräly",1884-01-16,"male","http://dbpedia.org/resource/The_Wild_Cat_(1921_film)"
"http://dbpedia.org/resource/Hanns_Kräly","Hanns Kräly","1884-1-16","male","http://dbpedia.org/resource/The_Wild_Cat_(1921_film)"
"http://dbpedia.org/resource/Marleen_Gorris","Marleen Gorris",1948-12-09,"female","http://dbpedia.org/resource/Antonia's_Line"
"http://dbpedia.org/resource/Marleen_Gorris","Marleen Gorris","1948-12-9","female","http://dbpedia.org/resource/Antonia's_Line"
"http://dbpedia.org/resource/Mike_Cerrone","Mike Cerrone",1957-06-09,"male","http://dbpedia.org/resource/Dumb_and_Dumber_To"
"http://dbpedia.org/resource/Mike_Cerrone","Mike Cerrone","1957-6-9","male","http://dbpedia.org/resource/Dumb_and_Dumber_To"
"http://dbpedia.org/resource/Robert_Lees","Robert Lees",1912-07-10,"male","http://dbpedia.org/resource/The_Invisible_Woman_(1940_film)"
"http://dbpedia.org/resource/Robert_Lees","Robert Lees","1912-7-10","male","http://dbpedia.org/resource/The_Invisible_Woman_(1940_film)"
"http://dbpedia.org/resource/Anthony_Coldeway","Anthony Coldeway",1887-08-01,"male","http://dbpedia.org/resource/Under_Texas_Skies_(1940_film)"
"http://dbpedia.org/resource/Anthony_Coldeway","Anthony Coldeway","1887-8-1","male","http://dbpedia.org/resource/Under_Texas_Skies_(1940_film)"
"http://dbpedia.org/resource/Brady_Corbet","Brady Corbet",1988-08-17,"male","http://dbpedia.org/resource/The_Childhood_of_a_Leader_(film)"
"http://dbpedia.org/resource/Brady_Corbet","Brady Corbet","1988-8-17","male","http://dbpedia.org/resource/The_Childhood_of_a_Leader_(film)"
"http://dbpedia.org/resource/Caroline_Thompson","Caroline Thompson",1956-04-23,"female","http://dbpedia.org/resource/City_of_Ember"
"http://dbpedia.org/resource/Caroline_Thompson","Caroline Thompson","1956-4-23","female","http://dbpedia.org/resource/City_of_Ember"
"http://dbpedia.org/resource/Guy_Endore","Guy Endore","1900-7-4","male","http://dbpedia.org/resource/Mark_of_the_Vampire"
"http://dbpedia.org/resource/Eric_Roth","Eric Roth",1945-03-22,"male","http://dbpedia.org/resource/The_Horse_Whisperer_(film)"
"http://dbpedia.org/resource/Eric_Roth","Eric Roth","1945-3-22","male","http://dbpedia.org/resource/The_Horse_Whisperer_(film)"
"http://dbpedia.org/resource/Eric_Roth","Eric R. Roth",1945-03-22,"male","http://dbpedia.org/resource/The_Horse_Whisperer_(film)"
"http://dbpedia.org/resource/Eric_Roth","Eric R. Roth","1945-3-22","male","http://dbpedia.org/resource/The_Horse_Whisperer_(film)"
"http://dbpedia.org/resource/G._V._Iyer","G. V. Iyer",1917-09-03,"male","http://dbpedia.org/resource/Swami_Vivekananda_(1998_film)"
"http://dbpedia.org/resource/G._V._Iyer","G. V. Iyer","1917-9-3","male","http://dbpedia.org/resource/Swami_Vivekananda_(1998_film)"
"http://dbpedia.org/resource/G._V._Iyer","Ganapathi Venkatrama Iyer",1917-09-03,"male","http://dbpedia.org/resource/Swami_Vivekananda_(1998_film)"
"http://dbpedia.org/resource/G._V._Iyer","Ganapathi Venkatrama Iyer","1917-9-3","male","http://dbpedia.org/resource/Swami_Vivekananda_(1998_film)"
"http://dbpedia.org/resource/Huner_Saleem","Huner Saleem","1964-3-9","male","http://dbpedia.org/resource/My_Sweet_Pepper_Land"
"http://dbpedia.org/resource/Jennifer_Crittenden","Jennifer Crittenden",1969-08-29,"female","http://dbpedia.org/resource/What's_Your_Number%3F"
"http://dbpedia.org/resource/Jennifer_Crittenden","Jennifer Crittenden","1969-8-29","female","http://dbpedia.org/resource/What's_Your_Number%3F"
"http://dbpedia.org/resource/Lamar_Trotti","Lamar Trotti",1900-10-18,"male","http://dbpedia.org/resource/Drums_Along_the_Mohawk"
"http://dbpedia.org/resource/Lamar_Trotti","Lamar Trotti",1900-10-18,"male","http://dbpedia.org/resource/The_Story_of_Alexander_Graham_Bell"
"http://dbpedia.org/resource/Moshé_Mizrahi","Moshé Mizrahi",1931-09-05,"male","http://dbpedia.org/resource/The_House_on_Chelouche_Street"
"http://dbpedia.org/resource/Moshé_Mizrahi","Moshé Mizrahi","1931-9-5","male","http://dbpedia.org/resource/The_House_on_Chelouche_Street"
"http://dbpedia.org/resource/Nicholas_Evans","Nicholas Evans",1950-07-26,"male","http://dbpedia.org/resource/The_Horse_Whisperer_(film)"
"http://dbpedia.org/resource/Nicholas_Evans","Nicholas Evans","1950-7-26","male","http://dbpedia.org/resource/The_Horse_Whisperer_(film)"
"http://dbpedia.org/resource/Rupert_Hughes","Rupert Hughes",1872-01-31,"male","http://dbpedia.org/resource/True_as_Steel_(film)"
"http://dbpedia.org/resource/Rupert_Hughes","Rupert Hughes","1872-1-31","male","http://dbpedia.org/resource/True_as_Steel_(film)"
"http://dbpedia.org/resource/Damian_Lee","Damian Lee","1950-0-0","male","http://dbpedia.org/resource/A_Dark_Truth"
"http://dbpedia.org/resource/Achmed_Abdullah","Achmed Abdullah","1881-5-12","male","http://dbpedia.org/resource/The_Hatchet_Man"
"http://dbpedia.org/resource/Bruce_Wagner","Bruce Wagner","1954-3-22","male","http://dbpedia.org/resource/Maps_to_the_Stars"
"http://dbpedia.org/resource/Craig_Hutchinson","Craig Hutchinson",1891-06-23,"male","http://dbpedia.org/resource/Fatty_and_the_Heiress"
"http://dbpedia.org/resource/Craig_Hutchinson","Craig Hutchinson","1891-6-23","male","http://dbpedia.org/resource/Fatty_and_the_Heiress"
"http://dbpedia.org/resource/Dorothy_Davenport","Dorothy Davenport",1895-03-13,"female","http://dbpedia.org/resource/The_Racing_Strain_(1932_film)"
"http://dbpedia.org/resource/Dorothy_Davenport","Dorothy Davenport","1895-3-13","female","http://dbpedia.org/resource/The_Racing_Strain_(1932_film)"
"http://dbpedia.org/resource/Jez_Butterworth","Jez Butterworth","1969-3-1","male","http://dbpedia.org/resource/The_Last_Legion"
"http://dbpedia.org/resource/Mahamat_Saleh_Haroun","Mahamat Saleh Haroun","1961-1-1","male","http://dbpedia.org/resource/Abouna"
"http://dbpedia.org/resource/Natalie_Babbitt","Natalie Babbitt",1932-07-28,"female","http://dbpedia.org/resource/Tuck_Everlasting_(1981_film)"
"http://dbpedia.org/resource/Natalie_Babbitt","Natalie Babbitt","1932-7-28","female","http://dbpedia.org/resource/Tuck_Everlasting_(1981_film)"
"http://dbpedia.org/resource/Norman_Krasna","Norman Krasna",1909-11-07,"male","http://dbpedia.org/resource/The_Ambassador's_Daughter_(1956_film)"
"http://dbpedia.org/resource/Norman_Krasna","Norman Krasna","1909-11-7","male","http://dbpedia.org/resource/The_Ambassador's_Daughter_(1956_film)"
"http://dbpedia.org/resource/Norman_Krasna","Norman Krasna",1909-11-07,"male","http://dbpedia.org/resource/Princess_O'Rourke"
"http://dbpedia.org/resource/Norman_Krasna","Norman Krasna","1909-11-7","male","http://dbpedia.org/resource/Princess_O'Rourke"
"http://dbpedia.org/resource/Shama_Zaidi","Shama Zaidi",1938-09-25,"female","http://dbpedia.org/resource/Suraj_Ka_Satvan_Ghoda"
"http://dbpedia.org/resource/Shama_Zaidi","Shama Zaidi","1938-9-25","female","http://dbpedia.org/resource/Suraj_Ka_Satvan_Ghoda"
"http://dbpedia.org/resource/Shama_Zaidi","Shama Zehra Zaidi",1938-09-25,"female","http://dbpedia.org/resource/Suraj_Ka_Satvan_Ghoda"
"http://dbpedia.org/resource/Shama_Zaidi","Shama Zehra Zaidi","1938-9-25","female","http://dbpedia.org/resource/Suraj_Ka_Satvan_Ghoda"
"http://dbpedia.org/resource/Shama_Zaidi","Shama Zaidi",1938-09-25,"female","http://dbpedia.org/resource/Suraj_Ka_Satvan_Ghoda"
"http://dbpedia.org/resource/Shama_Zaidi","Shama Zaidi","1938-9-25","female","http://dbpedia.org/resource/Suraj_Ka_Satvan_Ghoda"
"http://dbpedia.org/resource/Shama_Zaidi","Shama Zehra Zaidi",1938-09-25,"female","http://dbpedia.org/resource/Suraj_Ka_Satvan_Ghoda"
"http://dbpedia.org/resource/Shama_Zaidi","Shama Zehra Zaidi","1938-9-25","female","http://dbpedia.org/resource/Suraj_Ka_Satvan_Ghoda"
"http://dbpedia.org/resource/Ted_Griffin","Ted Griffin",1970-12-21,"male","http://dbpedia.org/resource/Tower_Heist"
"http://dbpedia.org/resource/Tom_Forman_(actor)","Tom Forman",1893-02-22,"male","http://dbpedia.org/resource/The_Round-Up_(1920_film)"
"http://dbpedia.org/resource/Tom_Forman_(actor)","Tom Forman","1893-2-22","male","http://dbpedia.org/resource/The_Round-Up_(1920_film)"
"http://dbpedia.org/resource/Wilson_Mizner","Wilson Mizner",1876-05-19,"male","http://dbpedia.org/resource/One_Way_Passage"
"http://dbpedia.org/resource/Wilson_Mizner","Wilson Mizner","1876-5-19","male","http://dbpedia.org/resource/One_Way_Passage"
"http://dbpedia.org/resource/Caroline_Link","Caroline Link","1964-6-2","female","http://dbpedia.org/resource/Exit_Marrakech"
"http://dbpedia.org/resource/Matthias_Schweighöfer","Matthias Schweighöfer",1981-03-11,"male","http://dbpedia.org/resource/What_a_Man_(2011_film)"
"http://dbpedia.org/resource/Matthias_Schweighöfer","Matthias Schweighöfer","1981-3-11","male","http://dbpedia.org/resource/What_a_Man_(2011_film)"
"http://dbpedia.org/resource/Oscar_Brodney","Oscar Brodney",1907-02-18,"male","http://dbpedia.org/resource/Yes_Sir,_That's_My_Baby_(film)"
"http://dbpedia.org/resource/Oscar_Brodney","Oscar Brodney","1907-2-18","male","http://dbpedia.org/resource/Yes_Sir,_That's_My_Baby_(film)"
"http://dbpedia.org/resource/Richard_LaGravenese","Richard LaGravenese",1959-10-30,"male","http://dbpedia.org/resource/The_Horse_Whisperer_(film)"
"http://dbpedia.org/resource/Bill_Richmond_(writer)","Bill Richmond",1921-12-19,"male","http://dbpedia.org/resource/The_Nutty_Professor"
"http://dbpedia.org/resource/John_H._Secondari","John H. Secondari","1919-11-1","male","http://dbpedia.org/resource/The_Pleasure_Seekers"
"http://dbpedia.org/resource/Michael_Blodgett","Michael Blodgett",1939-09-26,"male","http://dbpedia.org/resource/The_White_Raven_(film)"
"http://dbpedia.org/resource/Michael_Blodgett","Michael Blodgett","1939-9-26","male","http://dbpedia.org/resource/The_White_Raven_(film)"
"http://dbpedia.org/resource/Edvard_Persson","Edvard Persson",1888-01-17,"male","http://dbpedia.org/resource/The_Dangerous_Game_(1933_film)"
"http://dbpedia.org/resource/Edvard_Persson","Edvard Persson","1888-1-17","male","http://dbpedia.org/resource/The_Dangerous_Game_(1933_film)"
